"Symbol","Description","Market Capitalization","Average Volume (10 Day)","Price","Universe","Sector","Industry","Sub-Industry"
"CTRA","Coterra Energy Inc","$20B (Mid)","6,603,800","$26.27","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"CTTAY","Continental AG","$16B (Mid)","23,070","$7.89","International (ADR)","Consumer Discretionary","Automobile Components","Tires & Rubber"
"CUBI","Customers Bancorp Inc","$2B (Small)","343,210","$72.98","Domestic","Financials","Banks","Regional Banks"
"CUK","Carnival PLC","$4B (Small)","1,724,680","$25.53","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"CVBF","CVB Financial Corp","$3B (Small)","831,280","$19.92","Domestic","Financials","Banks","Regional Banks"
"CVCO","Cavco Industries Inc","$5B (Small)","184,470","$597.03","Domestic","Consumer Discretionary","Household Durables","Homebuilding"
"CVE","Cenovus Energy Inc","$34B (Mid)","11,127,660","$18.03","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"CVI","CVR Energy Inc","$3B (Small)","957,540","$31.20","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Refining & Marketing"
"CVNA","Carvana Co","$99B (Large)","5,012,850","$455.68","Domestic","Consumer Discretionary","Specialty Retail","Automotive Retail"
"CVX","Chevron Corp","$302B (Large)","8,977,240","$149.99","Domestic","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"CZR","Caesars Entertainment Inc","$5B (Small)","6,691,830","$24.53","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Casinos & Gaming"
"DAN","Dana Inc","$3B (Small)","1,861,040","$22.74","Domestic","Consumer Discretionary","Automobile Components","Automotive Parts & Equipment"
"DANOY","Danone SA","$58B (Large)","203,740","$17.89","International (ADR)","Consumer Staples","Food Products","Packaged Foods & Meats"
"DAR","Darling Ingredients Inc","$6B (Small)","2,073,230","$36.61","Domestic","Consumer Staples","Food Products","Agricultural Products & Services"
"DASH","DoorDash Inc","$98B (Large)","5,907,650","$227.49","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Restaurants"
"DAVE","Dave Inc","$3B (Small)","312,560","$197.61","Domestic","Financials","Consumer Finance","Consumer Finance"
"DB","Deutsche Bank AG","$73B (Large)","2,449,570","$37.31","International (ADR)","Financials","Capital Markets","Diversified Capital Markets"
"DBRG","DigitalBridge Group Inc","$3B (Small)","10,633,810","$14.35","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"DDS","Dillard's Inc","$11B (Mid)","129,890","$681.86","Domestic","Consumer Discretionary","Broadline Retail","Broadline Retail"
"DECK","Deckers Outdoor Corp","$15B (Mid)","3,552,010","$101.18","Domestic","Consumer Discretionary","Textiles, Apparel & Luxury Goods","Footwear"
"DEO","Diageo PLC","$50B (Large)","1,827,150","$89.09","International (ADR)","Consumer Staples","Beverages","Distillers & Vintners"
"DG","Dollar General Corp","$29B (Mid)","6,147,720","$133.21","Domestic","Consumer Staples","Consumer Staples Distribution & Retail","Consumer Staples Merchandise Retail"
"DHI","DR Horton Inc","$46B (Large)","3,032,590","$156.45","Domestic","Consumer Discretionary","Household Durables","Homebuilding"
"DINO","HF Sinclair Corp","$9B (Mid)","3,263,070","$49.39","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Refining & Marketing"
"DIS","Walt Disney Co","$199B (Large)","11,336,180","$111.60","Domestic","Communication Services","Entertainment","Movies & Entertainment"
"DJT","Trump Media & Technology Group Corp","$3B (Small)","3,808,640","$10.65","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"DKL","Delek Logistics Partners LP","$2B (Small)","43,060","$44.75","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"DKNG","Draftkings Inc","$18B (Mid)","12,092,830","$35.52","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Casinos & Gaming"
"DKS","DICK'S Sporting Goods Inc","$19B (Mid)","1,777,210","$213.71","Domestic","Consumer Discretionary","Specialty Retail","Other Specialty Retail"
"DLO","Dlocal Ltd","$4B (Small)","1,170,910","$14.13","International (ADR)","Financials","Financial Services","Transaction & Payment Processing Services"
"DLTR","Dollar Tree Inc","$26B (Mid)","4,232,870","$129.87","Domestic","Consumer Staples","Consumer Staples Distribution & Retail","Consumer Staples Merchandise Retail"
"DNN","Denison Mines Corp","$2B (Small)","43,729,300","$2.61","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Coal & Consumable Fuels"
"DORM","Dorman Products Inc","$4B (Small)","196,870","$128.01","Domestic","Consumer Discretionary","Automobile Components","Automotive Parts & Equipment"
"DPZ","Domino's Pizza Inc","$15B (Mid)","576,980","$431.73","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Restaurants"
"DRI","Darden Restaurants Inc","$21B (Mid)","1,325,780","$182.28","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Restaurants"
"DRVN","Driven Brands Holdings Inc","$3B (Small)","1,354,490","$15.41","Domestic","Consumer Discretionary","Diversified Consumer Services","Specialized Consumer Services"
"DSEEY","Daiwa Securities Group Inc","$12B (Mid)","27,870","$8.79","International (ADR)","Financials","Capital Markets","Investment Banking & Brokerage"
"DTEGY","Deutsche Telekom AG","$152B (Large)","626,210","$31.54","International (ADR)","Communication Services","Diversified Telecommunication Services","Integrated Telecommunication Services"
"DTM","DT Midstream Inc","$12B (Mid)","778,030","$121.00","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"DUOL","Duolingo Inc","$9B (Mid)","1,627,100","$196.28","Domestic","Consumer Discretionary","Diversified Consumer Services","Education Services"
"DVN","Devon Energy Corp","$24B (Mid)","7,591,920","$37.52","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"E","Eni SpA","$56B (Large)","195,790","$37.60","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"EA","Electronic Arts Inc","$51B (Large)","2,103,180","$203.73","Domestic","Communication Services","Entertainment","Interactive Home Entertainment"
"EAT","Brinker International Inc","$6B (Small)","1,396,850","$144.45","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Restaurants"
"EBAY","eBay Inc","$39B (Mid)","3,740,840","$85.36","Domestic","Consumer Discretionary","Broadline Retail","Broadline Retail"
"EBC","Eastern Bankshares Inc","$5B (Small)","2,151,070","$19.65","Domestic","Financials","Banks","Regional Banks"
"EC","Ecopetrol SA","$20B (Mid)","1,772,080","$9.73","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"EDU","New Oriental Education & Technology Group Inc","$9B (Mid)","913,960","$53.90","International (ADR)","Consumer Discretionary","Diversified Consumer Services","Education Services"
"EE","Excelerate Energy Inc","$3B (Small)","341,080","$27.24","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"EEFT","Euronet Worldwide Inc","$3B (Small)","869,350","$78.51","Domestic","Financials","Financial Services","Transaction & Payment Processing Services"
"EG","Everest Group Ltd","$14B (Mid)","366,050","$327.16","Domestic","Financials","Insurance","Reinsurance"
"EL","Estee Lauder Companies Inc","$38B (Mid)","3,837,710","$104.10","Domestic","Consumer Staples","Personal Care Products","Personal Care Products"
"ELF","elf Beauty Inc","$5B (Small)","2,183,960","$76.36","Domestic","Consumer Staples","Personal Care Products","Personal Care Products"
"ENB","Enbridge Inc","$104B (Large)","3,738,270","$47.55","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"ENVA","Enova International Inc","$4B (Small)","288,170","$162.72","Domestic","Financials","Consumer Finance","Consumer Finance"
"EOG","EOG Resources Inc","$59B (Large)","3,713,620","$108.01","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"EPD","Enterprise Products Partners LP","$70B (Large)","3,149,940","$32.13","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"EQH","Equitable Holdings Inc","$14B (Mid)","2,314,500","$48.26","Domestic","Financials","Financial Services","Diversified Financial Services"
"EQNR","Equinor ASA","$58B (Large)","3,177,050","$23.06","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"EQT","EQT Corp","$35B (Mid)","8,787,500","$55.57","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"ERIE","Erie Indemnity Co","$15B (Mid)","159,880","$287.33","Domestic","Financials","Insurance","Property & Casualty Insurance"
"ESNT","Essent Group Ltd","$6B (Small)","593,760","$64.37","Domestic","Financials","Financial Services","Commercial & Residential Mortgage Finance"
"ET","Energy Transfer LP","$57B (Large)","12,866,210","$16.56","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"ETOR","eToro Group Ltd","$3B (Small)","1,146,300","$37.95","International (ADR)","Financials","Capital Markets","Investment Banking & Brokerage"
"ETSY","ETSY Inc","$5B (Small)","3,288,080","$53.86","Domestic","Consumer Discretionary","Broadline Retail","Broadline Retail"
"EVR","Evercore Inc","$14B (Mid)","346,980","$337.03","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"EWBC","East West Bancorp Inc","$16B (Mid)","543,860","$113.62","Domestic","Financials","Banks","Regional Banks"
"EXE","Expand Energy Corp","$27B (Mid)","3,404,580","$112.79","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"EXPE","Expedia Group Inc","$34B (Mid)","1,831,990","$274.21","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"EYE","National Vision Holdings Inc","$2B (Small)","1,371,100","$28.83","Domestic","Consumer Discretionary","Specialty Retail","Other Specialty Retail"
"F","Ford Motor Co","$55B (Large)","51,474,560","$13.76","Domestic","Consumer Discretionary","Automobiles","Automobile Manufacturers"
"FAF","First American Financial Corp","$7B (Small)","494,600","$63.94","Domestic","Financials","Insurance","Property & Casualty Insurance"
"FANG","Diamondback Energy Inc","$45B (Large)","1,738,560","$156.68","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"FBK","FB Financial Corp","$3B (Small)","306,580","$59.02","Domestic","Financials","Banks","Regional Banks"
"FBNC","First Bancorp (North Carolina)","$2B (Small)","169,960","$53.36","Domestic","Financials","Banks","Regional Banks"
"FBP","First BanCorp","$3B (Small)","1,171,510","$21.18","Domestic","Financials","Banks","Regional Banks"
"FCFS","Firstcash Holdings Inc","$7B (Small)","230,650","$163.91","Domestic","Financials","Consumer Finance","Consumer Finance"
"FCNCA","First Citizens BancShares Inc (Delaware)","$26B (Mid)","83,940","$2,055.52","Domestic","Financials","Banks","Diversified Banks"
"FDS","Factset Research Systems Inc","$11B (Mid)","747,690","$292.47","Domestic","Financials","Capital Markets","Financial Exchanges & Data"
"FFBC","First Financial Bancorp","$3B (Small)","689,060","$26.83","Domestic","Financials","Banks","Regional Banks"
"FFIN","First Financial Bankshares Inc","$5B (Small)","888,100","$31.59","Domestic","Financials","Banks","Regional Banks"
"FG","F&G Annuities & Life Inc","$5B (Small)","190,510","$34.46","Domestic","Financials","Insurance","Life & Health Insurance"
"FHB","First Hawaiian Inc","$3B (Small)","1,323,640","$26.01","Domestic","Financials","Banks","Regional Banks"
"FHI","Federated Hermes Inc","$4B (Small)","649,100","$52.19","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"FHN","First Horizon Corp","$12B (Mid)","5,756,350","$23.59","Domestic","Financials","Banks","Regional Banks"
"FIBK","First Interstate Bancsystem Inc","$4B (Small)","2,876,380","$35.40","Domestic","Financials","Banks","Regional Banks"
"FIGR","Figure Technology Solutions Inc","$9B (Mid)","2,070,000","$41.16","Domestic","Financials","Consumer Finance","Consumer Finance"
"FIS","Fidelity National Information Services Inc","$35B (Mid)","2,982,210","$67.11","Domestic","Financials","Financial Services","Transaction & Payment Processing Services"
"FISV","Fiserv Inc","$37B (Mid)","11,868,120","$68.75","Domestic","Financials","Financial Services","Transaction & Payment Processing Services"
"FITB","Fifth Third Bancorp","$32B (Mid)","7,349,280","$48.15","Domestic","Financials","Banks","Diversified Banks"
"FIVE","Five Below Inc","$10B (Mid)","1,932,020","$183.41","Domestic","Consumer Discretionary","Specialty Retail","Other Specialty Retail"
"FIZZ","National Beverage Corp","$3B (Small)","382,420","$33.85","Domestic","Consumer Staples","Beverages","Soft Drinks & Non-alcoholic Beverages"
"FLG","Flagstar Bank NA","$5B (Small)","5,460,210","$12.87","Domestic","Financials","Banks","Regional Banks"
"FLO","Flowers Foods Inc","$2B (Small)","4,204,800","$10.81","Domestic","Consumer Staples","Food Products","Packaged Foods & Meats"
"FLUT","Flutter Entertainment PLC","$39B (Mid)","2,230,610","$223.04","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Casinos & Gaming"
"FMCC","Federal Home Loan Mortgage Corp","$7B (Small)","2,585,940","$10.30","Domestic","Financials","Financial Services","Commercial & Residential Mortgage Finance"
"FMX","Fomento Economico Mexicano SAB de CV","$21B (Mid)","493,200","$104.19","International (ADR)","Consumer Staples","Beverages","Soft Drinks & Non-alcoholic Beverages"
"FNB","FNB Corp","$6B (Small)","4,823,780","$17.52","Domestic","Financials","Banks","Regional Banks"
"FND","Floor & Decor Holdings Inc","$7B (Small)","2,392,650","$61.16","Domestic","Consumer Discretionary","Specialty Retail","Home Improvement Retail"
"FNF","Fidelity National Financial Inc","$16B (Mid)","1,051,450","$57.57","Domestic","Financials","Insurance","Property & Casualty Insurance"
"FNMA","Federal National Mortgage Association","$12B (Mid)","5,118,720","$10.70","Domestic","Financials","Financial Services","Commercial & Residential Mortgage Finance"
"FOUR","Shift4 Payments Inc","$6B (Small)","1,566,670","$68.75","Domestic","Financials","Financial Services","Transaction & Payment Processing Services"
"FOXA","Fox Corp","$15B (Mid)","3,793,390","$71.10","Domestic","Communication Services","Media","Broadcasting"
"FPAFY","First Pacific Co Ltd","$3B (Small)","64,460","$3.70","International (ADR)","Consumer Staples","Food Products","Packaged Foods & Meats"
"FRFHF","Fairfax Financial Holdings Ltd","$39B (Mid)","6,140","$1,776.00","International (ADR)","Financials","Insurance","Property & Casualty Insurance"
"FRHC","Freedom Holding Corp","$8B (Mid)","72,620","$136.77","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"FRME","First Merchants Corp","$2B (Small)","292,940","$38.82","Domestic","Financials","Banks","Regional Banks"
"FRO","Frontline Plc","$5B (Small)","2,798,000","$22.86","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"FRPT","Freshpet Inc","$3B (Small)","1,428,970","$63.42","Domestic","Consumer Staples","Food Products","Packaged Foods & Meats"
"FSK","FS KKR Capital Corp","$4B (Small)","2,700,020","$15.40","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"FTDR","Frontdoor Inc","$4B (Small)","643,760","$54.71","Domestic","Consumer Discretionary","Diversified Consumer Services","Specialized Consumer Services"
"FTI","TechnipFMC PLC","$19B (Mid)","2,507,690","$46.32","Domestic","Energy","Energy Equipment & Services","Oil & Gas Equipment & Services"
"FUBO","Fubotv Inc","$3B (Small)","10,013,530","$2.66","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"FULT","Fulton Financial Corp","$4B (Small)","1,648,310","$19.88","Domestic","Financials","Banks","Regional Banks"
"FUTU","Futu Holdings Ltd","$16B (Mid)","985,140","$171.45","International (ADR)","Financials","Capital Markets","Investment Banking & Brokerage"
"FYBR","Frontier Communications Parent Inc","$10B (Mid)","2,441,620","$38.03","Domestic","Communication Services","Diversified Telecommunication Services","Integrated Telecommunication Services"
"GAP","Gap Inc","$10B (Mid)","7,811,290","$26.34","Domestic","Consumer Discretionary","Specialty Retail","Apparel Retail"
"GBCI","Glacier Bancorp Inc","$6B (Small)","775,060","$43.99","Domestic","Financials","Banks","Regional Banks"
"GBDC","Golub Capital BDC Inc","$4B (Small)","1,316,020","$13.76","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"GBTG","Global Business Travel Group Inc","$4B (Small)","1,897,320","$8.06","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"GCMG","GCM Grosvenor Inc","$2B (Small)","853,420","$11.68","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"GENI","Genius Sports Ltd","$3B (Small)","6,080,390","$10.96","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Casinos & Gaming"
"GGAL","Grupo Financiero Galicia SA","$6B (Small)","1,262,300","$48.41","International (ADR)","Financials","Banks","Diversified Banks"
"GHC","Graham Holdings Co","$5B (Small)","19,830","$1,117.93","Domestic","Consumer Discretionary","Diversified Consumer Services","Education Services"
"GIL","Gildan Activewear Inc","$11B (Mid)","2,718,890","$60.52","International (ADR)","Consumer Discretionary","Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
"GIS","General Mills Inc","$25B (Mid)","6,395,930","$46.69","Domestic","Consumer Staples","Food Products","Packaged Foods & Meats"
"GL","Globe Life Inc","$11B (Mid)","514,500","$139.46","Domestic","Financials","Insurance","Life & Health Insurance"
"GLBE","Global-E Online Ltd","$7B (Small)","1,335,610","$40.15","International (ADR)","Consumer Discretionary","Broadline Retail","Broadline Retail"
"GLNG","Golar LNG Ltd","$4B (Small)","1,209,350","$37.00","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"GLXY","Galaxy Digital Inc","$10B (Mid)","6,805,910","$26.75","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"GM","General Motors Co","$75B (Large)","10,041,560","$80.89","Domestic","Consumer Discretionary","Automobiles","Automobile Manufacturers"
"GMALY","Genting Malaysia Bhd","$3B (Small)","0","$12.44","International (ADR)","Consumer Discretionary","Hotels, Restaurants & Leisure","Casinos & Gaming"
"GME","GameStop Corp","$10B (Mid)","7,599,800","$21.23","Domestic","Consumer Discretionary","Specialty Retail","Computer & Electronics Retail"
"GNTX","Gentex Corp","$5B (Small)","2,065,570","$23.67","Domestic","Consumer Discretionary","Automobile Components","Automotive Parts & Equipment"
"GNW","Genworth Financial Inc","$4B (Small)","3,778,560","$8.86","Domestic","Financials","Insurance","Life & Health Insurance"
"GOLF","Acushnet Holdings Corp","$5B (Small)","292,100","$84.81","Domestic","Consumer Discretionary","Leisure Products","Leisure Products"
"GOOGL","Alphabet Inc","$2T (Large)","35,479,490","$309.29","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"GPC","Genuine Parts Co","$18B (Mid)","1,162,760","$131.55","Domestic","Consumer Discretionary","Distributors","Distributors"
"GPI","Group 1 Automotive Inc","$5B (Small)","204,330","$413.74","Domestic","Consumer Discretionary","Specialty Retail","Automotive Retail"
"GPN","Global Payments Inc","$19B (Mid)","2,596,260","$82.05","Domestic","Financials","Financial Services","Transaction & Payment Processing Services"
"GPOR","Gulfport Energy Corp","$4B (Small)","254,120","$208.08","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Exploration & Production"
"GRBK","Green Brick Partners Inc","$3B (Small)","255,850","$66.98","Domestic","Consumer Discretionary","Household Durables","Homebuilding"
"GRMN","Garmin Ltd","$40B (Mid)","984,770","$208.36","Domestic","Consumer Discretionary","Household Durables","Consumer Electronics"
"GRND","Grindr Inc","$2B (Small)","1,281,520","$13.28","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"GS","Goldman Sachs Group Inc","$266B (Large)","2,298,960","$887.96","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"GSAT","Globalstar Inc","$9B (Mid)","791,180","$73.01","Domestic","Communication Services","Diversified Telecommunication Services","Alternative Carriers"
"GSHD","Goosehead Insurance Inc","$3B (Small)","347,580","$77.83","Domestic","Financials","Insurance","Insurance Brokers"
"GT","Goodyear Tire & Rubber Co","$3B (Small)","6,070,920","$8.80","Domestic","Consumer Discretionary","Automobile Components","Tires & Rubber"
"GTM","Zoominfo Technologies Inc","$3B (Small)","5,629,550","$9.96","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"GTX","Garrett Motion Inc","$3B (Small)","2,334,620","$17.05","Domestic","Consumer Discretionary","Automobile Components","Automotive Parts & Equipment"
"H","Hyatt Hotels Corp","$15B (Mid)","792,400","$161.55","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"HAL","Halliburton Co","$24B (Mid)","11,087,630","$28.62","Domestic","Energy","Energy Equipment & Services","Oil & Gas Equipment & Services"
"HAS","Hasbro Inc","$11B (Mid)","1,567,960","$81.55","Domestic","Consumer Discretionary","Leisure Products","Leisure Products"
"HASI","HA Sustainable Infrastructure Capital Inc","$4B (Small)","1,029,830","$32.90","Domestic","Financials","Financial Services","Specialized Finance"
"HBAN","Huntington Bancshares Inc","$28B (Mid)","27,045,050","$17.82","Domestic","Financials","Banks","Regional Banks"
"HCI","Hci Group Inc","$2B (Small)","161,570","$187.47","Domestic","Financials","Insurance","Property & Casualty Insurance"
"HD","Home Depot Inc","$358B (Large)","5,234,490","$359.65","Domestic","Consumer Discretionary","Specialty Retail","Home Improvement Retail"
"HDB","HDFC Bank Ltd","$184B (Large)","3,788,650","$35.89","International (ADR)","Financials","Banks","Diversified Banks"
"HEINY","Heineken NV","$46B (Large)","201,970","$40.94","International (ADR)","Consumer Staples","Beverages","Brewers"
"HENKY","Henkel AG & Co KGaA","$20B (Mid)","115,940","$19.24","International (ADR)","Consumer Staples","Household Products","Household Products"
"HESM","Hess Midstream LP","$7B (Small)","1,311,250","$34.83","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"HG","Hamilton Insurance Group Ltd","$3B (Small)","439,560","$28.14","Domestic","Financials","Insurance","Property & Casualty Insurance"
"HGTY","Hagerty Inc","$4B (Small)","92,160","$12.99","Domestic","Financials","Insurance","Insurance Brokers"
"HGV","Hilton Grand Vacations Inc","$4B (Small)","748,640","$43.99","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"HIG","Hartford Insurance Group Inc","$38B (Mid)","1,722,390","$135.30","Domestic","Financials","Insurance","Property & Casualty Insurance"
"HKHHY","Heineken Holding NV","$21B (Mid)","35,100","$36.50","International (ADR)","Consumer Staples","Beverages","Brewers"
"HLI","Houlihan Lokey Inc","$13B (Mid)","380,190","$179.47","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"HLNE","Hamilton Lane Inc","$7B (Small)","536,530","$130.19","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"HLT","Hilton Worldwide Holdings Inc","$65B (Large)","1,493,560","$280.24","Domestic","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"HLTOY","Hellenic Telecommunications Organization SA","$8B (Mid)","1,710","$10.15","International (ADR)","Communication Services","Diversified Telecommunication Services","Integrated Telecommunication Services"
"HMC","Honda Motor Co Ltd","$40B (Mid)","1,175,180","$30.93","International (ADR)","Consumer Discretionary","Automobiles","Automobile Manufacturers"
"HOG","Harley-Davidson Inc","$3B (Small)","2,811,490","$21.59","Domestic","Consumer Discretionary","Automobiles","Motorcycle Manufacturers"
"HOMB","Home BancShares Inc","$6B (Small)","1,351,780","$28.73","Domestic","Financials","Banks","Regional Banks"
"HOOD","Robinhood Markets Inc","$107B (Large)","26,151,310","$119.50","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"HP","Helmerich and Payne Inc","$3B (Small)","1,352,090","$29.41","Domestic","Energy","Energy Equipment & Services","Oil & Gas Drilling"
"HRB","H & R Block Inc","$5B (Small)","1,569,600","$43.31","Domestic","Consumer Discretionary","Diversified Consumer Services","Specialized Consumer Services"
"HRL","Hormel Foods Corp","$13B (Mid)","6,398,420","$24.05","Domestic","Consumer Staples","Food Products","Packaged Foods & Meats"
"HSAI","Hesai Group","$3B (Small)","1,393,390","$20.47","International (ADR)","Consumer Discretionary","Automobile Components","Automotive Parts & Equipment"
"HSBC","HSBC Holdings PLC","$258B (Large)","1,463,510","$74.99","International (ADR)","Financials","Banks","Diversified Banks"
"HSNGY","Hang Seng Bank Ltd","$36B (Mid)","2,140","$19.45","International (ADR)","Financials","Banks","Diversified Banks"
"HSY","Hershey Co","$37B (Mid)","1,407,480","$181.83","Domestic","Consumer Staples","Food Products","Packaged Foods & Meats"
"HTGC","Hercules Capital Inc","$3B (Small)","1,296,710","$18.83","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"HTH","Hilltop Holdings Inc","$2B (Small)","415,920","$34.94","Domestic","Financials","Banks","Regional Banks"
"HTHT","H World Group Ltd","$15B (Mid)","1,099,480","$47.98","International (ADR)","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"HWC","Hancock Whitney Corp","$5B (Small)","774,320","$65.62","Domestic","Financials","Banks","Regional Banks"
"IAC","IAC Inc","$3B (Small)","953,140","$38.61","Domestic","Communication Services","Interactive Media & Services","Interactive Media & Services"
"IBKR","Interactive Brokers Group Inc","$109B (Large)","3,830,510","$64.15","Domestic","Financials","Capital Markets","Investment Banking & Brokerage"
"IBN","ICICI Bank Ltd","$108B (Large)","5,069,410","$30.24","International (ADR)","Financials","Banks","Diversified Banks"
"IBOC","International Bancshares Corp","$5B (Small)","324,620","$72.50","Domestic","Financials","Banks","Regional Banks"
"IBP","Installed Building Products Inc","$7B (Small)","310,540","$272.47","Domestic","Consumer Discretionary","Household Durables","Homebuilding"
"ICE","Intercontinental Exchange Inc","$93B (Large)","3,816,890","$163.21","Domestic","Financials","Capital Markets","Financial Exchanges & Data"
"IFS","Intercorp Financial Services Inc","$5B (Small)","216,640","$41.63","International (ADR)","Financials","Banks","Diversified Banks"
"IHG","InterContinental Hotels Group PLC","$21B (Mid)","162,710","$138.67","International (ADR)","Consumer Discretionary","Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
"IHS","IHS Holding Ltd","$2B (Small)","1,202,030","$7.35","International (ADR)","Communication Services","Diversified Telecommunication Services","Integrated Telecommunication Services"
"IIJIY","Internet Initiative Japan Inc","$3B (Small)","660","$36.03","International (ADR)","Communication Services","Diversified Telecommunication Services","Integrated Telecommunication Services"
"IMBBY","Imperial Brands PLC","$34B (Mid)","77,020","$42.52","International (ADR)","Consumer Staples","Tobacco","Tobacco"
"IMO","Imperial Oil Ltd","$45B (Large)","585,130","$91.90","International (ADR)","Energy","Oil, Gas & Consumable Fuels","Integrated Oil & Gas"
"INDB","Independent Bank Corp (Massachusetts)","$4B (Small)","246,520","$76.69","Domestic","Financials","Banks","Regional Banks"
"ING","ING Groep NV","$80B (Large)","1,932,150","$27.24","International (ADR)","Financials","Banks","Diversified Banks"
"INGR","Ingredion Inc","$7B (Small)","789,640","$112.42","Domestic","Consumer Staples","Food Products","Agricultural Products & Services"
"INSW","International Seaways Inc","$2B (Small)","511,120","$48.55","Domestic","Energy","Oil, Gas & Consumable Fuels","Oil & Gas Storage & Transportation"
"INTR","Inter & Co Inc","$4B (Small)","2,548,420","$8.40","International (ADR)","Financials","Banks","Diversified Banks"
"IPAR","Interparfums Inc","$3B (Small)","284,880","$84.20","Domestic","Consumer Staples","Personal Care Products","Personal Care Products"
"ITUB","Itau Unibanco Holding SA","$39B (Mid)","26,120,240","$7.32","International (ADR)","Financials","Banks","Diversified Banks"
"IVZ","Invesco Ltd","$12B (Mid)","6,703,210","$26.26","Domestic","Financials","Capital Markets","Asset Management & Custody Banks"
"IX","ORIX Corp","$32B (Mid)","147,780","$28.83","International (ADR)","Financials","Financial Services","Diversified Financial Services"
